scenario,trial,month,monthly_pl_kc
konzervativni,77,3,-748.04
konzervativni,77,4,-759.08
konzervativni,77,5,-476.48
konzervativni,77,6,-575.7
konzervativni,77,7,-643.5
konzervativni,77,8,-751.88
konzervativni,77,9,-118.98
konzervativni,77,10,-627.89
konzervativni,77,11,-394.58
konzervativni,77,12,-598.56
konzervativni,78,1,-800.0
konzervativni,78,2,-696.13
konzervativni,78,3,-574.13
konzervativni,78,4,-574.85
konzervativni,78,5,-580.63
konzervativni,78,6,-178.28
konzervativni,78,7,-126.26
konzervativni,78,8,-473.25
konzervativni,78,9,-599.86
konzervativni,78,10,-719.21
konzervativni,78,11,-391.3
konzervativni,78,12,-269.77
konzervativni,79,1,-634.5
konzervativni,79,2,-699.56
konzervativni,79,3,-480.34
konzervativni,79,4,-676.47
konzervativni,79,5,-540.17
konzervativni,79,6,-556.1
konzervativni,79,7,-456.06
konzervativni,79,8,-447.61
konzervativni,79,9,-498.72
konzervativni,79,10,-445.62
konzervativni,79,11,-471.28
konzervativni,79,12,-374.51
konzervativni,80,1,-723.92
konzervativni,80,2,-585.74
konzervativni,80,3,-525.18
konzervativni,80,4,-518.35
konzervativni,80,5,-612.73
konzervativni,80,6,-242.07
konzervativni,80,7,-173.61
konzervativni,80,8,-715.52
konzervativni,80,9,-442.4
konzervativni,80,10,-705.0
konzervativni,80,11,-414.31
konzervativni,80,12,-634.77
konzervativni,81,1,-715.66
konzervativni,81,2,-807.67
konzervativni,81,3,-542.94
konzervativni,81,4,-285.6
konzervativni,81,5,-485.52
konzervativni,81,6,-385.55
konzervativni,81,7,-453.5
konzervativni,81,8,-648.13
konzervativni,81,9,-458.73
konzervativni,81,10,-513.64
konzervativni,81,11,-460.13
konzervativni,81,12,-294.67
konzervativni,82,1,-582.04
konzervativni,82,2,-654.68
konzervativni,82,3,-493.8
konzervativni,82,4,-489.61
konzervativni,82,5,-669.73
konzervativni,82,6,-484.37
konzervativni,82,7,-513.67
konzervativni,82,8,-453.24
konzervativni,82,9,-657.59
konzervativni,82,10,-444.43
konzervativni,82,11,-736.4
konzervativni,82,12,-278.01
konzervativni,83,1,-800.0
konzervativni,83,2,-800.0
konzervativni,83,3,-797.48
konzervativni,83,4,-584.4
konzervativni,83,5,-500.91
konzervativni,83,6,-594.39
konzervativni,83,7,-831.49
konzervativni,83,8,-198.23
konzervativni,83,9,-401.07
konzervativni,83,10,-690.77
konzervativni,83,11,-675.22
konzervativni,83,12,-263.26
konzervativni,84,1,-708.57
konzervativni,84,2,-642.23
konzervativni,84,3,-868.0
konzervativni,84,4,-413.74
konzervativni,84,5,-534.34
konzervativni,84,6,-493.53
konzervativni,84,7,-691.45
konzervativni,84,8,-604.73
konzervativni,84,9,-332.55
konzervativni,84,10,-396.7
konzervativni,84,11,-344.26
konzervativni,84,12,-425.92
konzervativni,85,1,-800.0
konzervativni,85,2,-563.56
konzervativni,85,3,-800.0
konzervativni,85,4,-711.09
konzervativni,85,5,-800.0
konzervativni,85,6,-630.09
konzervativni,85,7,-804.69
konzervativni,85,8,-501.24
konzervativni,85,9,-766.58
konzervativni,85,10,-709.64
konzervativni,85,11,-442.04
konzervativni,85,12,-521.86
konzervativni,86,1,-738.34
konzervativni,86,2,-800.0
konzervativni,86,3,-682.31
konzervativni,86,4,-643.01
konzervativni,86,5,-800.0
konzervativni,86,6,-808.0
konzervativni,86,7,-572.31
konzervativni,86,8,-512.13
konzervativni,86,9,-365.29
konzervativni,86,10,-415.58
konzervativni,86,11,-440.88
konzervativni,86,12,-597.63
konzervativni,87,1,-675.96
konzervativni,87,2,-513.77
konzervativni,87,3,-652.07
konzervativni,87,4,-705.61
konzervativni,87,5,-529.88
konzervativni,87,6,-424.61
konzervativni,87,7,-530.39
konzervativni,87,8,-764.74
konzervativni,87,9,-204.01
konzervativni,87,10,-100.29
konzervativni,87,11,-496.35
konzervativni,87,12,-452.27
konzervativni,88,1,-750.08
konzervativni,88,2,-800.0
konzervativni,88,3,-339.2
konzervativni,88,4,-800.0
konzervativni,88,5,-706.31
konzervativni,88,6,-414.79
konzervativni,88,7,-244.08
konzervativni,88,8,-543.38
konzervativni,88,9,-435.09
konzervativni,88,10,-475.45
konzervativni,88,11,-564.09
konzervativni,88,12,-447.93
konzervativni,89,1,-749.88
konzervativni,89,2,-800.0
konzervativni,89,3,-630.73
konzervativni,89,4,-716.14
konzervativni,89,5,-643.23
konzervativni,89,6,-455.61
konzervativni,89,7,-502.26
konzervativni,89,8,-719.42
konzervativni,89,9,-311.77
konzervativni,89,10,-693.06
konzervativni,89,11,-235.63
konzervativni,89,12,-573.44
konzervativni,90,1,-797.78
konzervativni,90,2,-800.0
konzervativni,90,3,-681.95
konzervativni,90,4,-427.78
konzervativni,90,5,-663.02
konzervativni,90,6,-508.71
konzervativni,90,7,-528.28
konzervativni,90,8,-666.22
konzervativni,90,9,-292.6
konzervativni,90,10,-593.15
konzervativni,90,11,-455.66
konzervativni,90,12,-476.84
konzervativni,91,1,-800.0
konzervativni,91,2,-565.32
konzervativni,91,3,-605.03
konzervativni,91,4,-639.92
konzervativni,91,5,-644.36
konzervativni,91,6,-287.76
konzervativni,91,7,-800.0
konzervativni,91,8,-703.26
konzervativni,91,9,-239.67
konzervativni,91,10,-584.98
konzervativni,91,11,-549.82
konzervativni,91,12,-592.93
konzervativni,92,1,-658.59
konzervativni,92,2,-634.99
konzervativni,92,3,-585.91
konzervativni,92,4,-759.12
konzervativni,92,5,-562.03
konzervativni,92,6,-793.39
konzervativni,92,7,-291.83
konzervativni,92,8,-564.3
konzervativni,92,9,-381.08
konzervativni,92,10,-361.51
konzervativni,92,11,-593.2
konzervativni,92,12,-593.86
konzervativni,93,1,-561.81
konzervativni,93,2,-603.33
konzervativni,93,3,-391.97
konzervativni,93,4,-573.95
konzervativni,93,5,-478.77
konzervativni,93,6,-525.68
konzervativni,93,7,-546.55
konzervativni,93,8,-470.76
konzervativni,93,9,-112.0
konzervativni,93,10,-651.82
konzervativni,93,11,-454.12
konzervativni,93,12,-149.11
konzervativni,94,1,-800.0
konzervativni,94,2,-512.28
konzervativni,94,3,-754.64
konzervativni,94,4,-501.07
konzervativni,94,5,-442.34
konzervativni,94,6,-464.4
konzervativni,94,7,-494.93
konzervativni,94,8,-557.54
konzervativni,94,9,-290.61
konzervativni,94,10,-60.58
konzervativni,94,11,-469.06
konzervativni,94,12,-131.21
konzervativni,95,1,-539.7
konzervativni,95,2,-640.7
konzervativni,95,3,-704.09
konzervativni,95,4,-657.79
konzervativni,95,5,-502.35
konzervativni,95,6,-279.16
konzervativni,95,7,-230.94
konzervativni,95,8,-240.82
konzervativni,95,9,-404.56
konzervativni,95,10,-565.24
konzervativni,95,11,-587.88
konzervativni,95,12,-421.39
konzervativni,96,1,-800.0
konzervativni,96,2,-652.95
konzervativni,96,3,-631.73
konzervativni,96,4,-429.29
konzervativni,96,5,-800.0
konzervativni,96,6,-717.31
konzervativni,96,7,-691.08
konzervativni,96,8,-739.84
konzervativni,96,9,-753.07
konzervativni,96,10,-580.95
konzervativni,96,11,-655.19
konzervativni,96,12,-70.59
konzervativni,97,1,-688.43
konzervativni,97,2,-655.23
konzervativni,97,3,-616.25
konzervativni,97,4,-621.97
konzervativni,97,5,-411.11
konzervativni,97,6,-411.1
konzervativni,97,7,-549.06
konzervativni,97,8,-553.45
konzervativni,97,9,-466.37
konzervativni,97,10,-254.98
konzervativni,97,11,-619.9
konzervativni,97,12,-454.78
konzervativni,98,1,-710.47
konzervativni,98,2,-737.07
konzervativni,98,3,-685.72
konzervativni,98,4,-630.95
konzervativni,98,5,-523.85
konzervativni,98,6,-551.1
konzervativni,98,7,-424.35
konzervativni,98,8,-431.93
konzervativni,98,9,-93.62
konzervativni,98,10,-542.43
konzervativni,98,11,-708.29
konzervativni,98,12,-327.98
konzervativni,99,1,-800.0
konzervativni,99,2,-454.25
konzervativni,99,3,-597.59
konzervativni,99,4,-517.98
konzervativni,99,5,-824.39
konzervativni,99,6,-106.93
konzervativni,99,7,-523.69
konzervativni,99,8,-506.81
konzervativni,99,9,-561.82
konzervativni,99,10,-636.23
konzervativni,99,11,-564.63
konzervativni,99,12,-674.93
konzervativni,100,1,-679.3
konzervativni,100,2,-800.0
konzervativni,100,3,-382.15
konzervativni,100,4,-726.99
konzervativni,100,5,-455.83
konzervativni,100,6,-606.05
konzervativni,100,7,-634.32
konzervativni,100,8,-597.68
konzervativni,100,9,-294.43
konzervativni,100,10,-149.24
konzervativni,100,11,-500.2
konzervativni,100,12,-699.08
konzervativni,101,1,-800.0
konzervativni,101,2,-768.34
konzervativni,101,3,-508.02
konzervativni,101,4,-324.49
konzervativni,101,5,-350.36
konzervativni,101,6,-498.42
konzervativni,101,7,-393.74
konzervativni,101,8,-704.82
konzervativni,101,9,-69.13
konzervativni,101,10,-800.0
konzervativni,101,11,-504.61
konzervativni,101,12,-226.01
konzervativni,102,1,-647.79
konzervativni,102,2,-638.17
konzervativni,102,3,-370.4
konzervativni,102,4,-610.69
konzervativni,102,5,-729.67
konzervativni,102,6,-594.14
konzervativni,102,7,-620.98
konzervativni,102,8,-771.22
konzervativni,102,9,-60.76
konzervativni,102,10,-430.21
konzervativni,102,11,-703.86
konzervativni,102,12,-485.06
konzervativni,103,1,-800.0
konzervativni,103,2,-800.0
konzervativni,103,3,-745.2
konzervativni,103,4,-800.0
konzervativni,103,5,-500.12
konzervativni,103,6,-343.68
konzervativni,103,7,7.57
konzervativni,103,8,-573.71
konzervativni,103,9,-442.62
konzervativni,103,10,-647.12
konzervativni,103,11,-654.67
konzervativni,103,12,-329.13
konzervativni,104,1,-633.8
konzervativni,104,2,-531.88
konzervativni,104,3,-544.33
konzervativni,104,4,-449.38
konzervativni,104,5,-656.79
konzervativni,104,6,-571.83
konzervativni,104,7,-512.26
konzervativni,104,8,-838.31
konzervativni,104,9,-495.71
konzervativni,104,10,-669.46
konzervativni,104,11,-559.4
konzervativni,104,12,-331.58
konzervativni,105,1,-800.0
konzervativni,105,2,-723.26
konzervativni,105,3,-717.54
konzervativni,105,4,-476.06
konzervativni,105,5,-235.51
konzervativni,105,6,-610.99
konzervativni,105,7,-520.34
konzervativni,105,8,-800.0
konzervativni,105,9,-498.23
konzervativni,105,10,-838.84
konzervativni,105,11,-800.0
konzervativni,105,12,-413.1
konzervativni,106,1,-800.0
konzervativni,106,2,-688.48
konzervativni,106,3,-182.3
konzervativni,106,4,-640.17
konzervativni,106,5,-212.05
konzervativni,106,6,-295.49
konzervativni,106,7,-516.36
konzervativni,106,8,-753.23
konzervativni,106,9,-400.84
konzervativni,106,10,-491.17
konzervativni,106,11,-507.45
konzervativni,106,12,-278.56
konzervativni,107,1,-800.0
konzervativni,107,2,-680.92
konzervativni,107,3,-739.36
konzervativni,107,4,-733.24
konzervativni,107,5,-638.62
konzervativni,107,6,-413.19
konzervativni,107,7,-303.6
konzervativni,107,8,-505.54
konzervativni,107,9,-191.85
konzervativni,107,10,-679.54
konzervativni,107,11,-744.37
konzervativni,107,12,-441.16
konzervativni,108,1,-800.0
konzervativni,108,2,-736.49
konzervativni,108,3,-603.15
konzervativni,108,4,-800.0
konzervativni,108,5,-557.29
konzervativni,108,6,-607.07
konzervativni,108,7,-571.36
konzervativni,108,8,-410.25
konzervativni,108,9,-438.03
konzervativni,108,10,-647.69
konzervativni,108,11,-291.99
konzervativni,108,12,-206.89
konzervativni,109,1,-714.32
konzervativni,109,2,-753.21
konzervativni,109,3,-678.96
konzervativni,109,4,-622.23
konzervativni,109,5,-771.01
konzervativni,109,6,-494.56
konzervativni,109,7,-218.3
konzervativni,109,8,-601.66
konzervativni,109,9,-384.99
konzervativni,109,10,-332.46
konzervativni,109,11,-278.52
konzervativni,109,12,-286.7
konzervativni,110,1,-765.2
konzervativni,110,2,-748.68
konzervativni,110,3,-507.52
konzervativni,110,4,-677.12
konzervativni,110,5,-538.49
konzervativni,110,6,260.33
konzervativni,110,7,-535.23
konzervativni,110,8,-717.24
konzervativni,110,9,-443.64
konzervativni,110,10,-371.07
konzervativni,110,11,-233.79
konzervativni,110,12,-628.46
konzervativni,111,1,-716.91
konzervativni,111,2,-574.64
konzervativni,111,3,-472.6
konzervativni,111,4,-408.61
konzervativni,111,5,-417.45
konzervativni,111,6,-800.0
konzervativni,111,7,-659.24
konzervativni,111,8,-247.44
konzervativni,111,9,-658.08
konzervativni,111,10,-580.62
konzervativni,111,11,-450.26
konzervativni,111,12,-734.19
konzervativni,112,1,-496.78
konzervativni,112,2,-692.19
konzervativni,112,3,-589.67
konzervativni,112,4,-602.63
konzervativni,112,5,-332.98
konzervativni,112,6,-427.73
konzervativni,112,7,-730.86
konzervativni,112,8,-533.32
konzervativni,112,9,-197.63
konzervativni,112,10,-468.55
konzervativni,112,11,-440.85
konzervativni,112,12,-808.0
konzervativni,113,1,-800.0
konzervativni,113,2,-746.37
konzervativni,113,3,-280.22
konzervativni,113,4,-691.05
konzervativni,113,5,-455.73
konzervativni,113,6,-672.19
konzervativni,113,7,-425.75
konzervativni,113,8,-679.37
konzervativni,113,9,-637.99
konzervativni,113,10,-393.79
konzervativni,113,11,-693.63
konzervativni,113,12,-434.76
konzervativni,114,1,-856.17
konzervativni,114,2,-721.23
konzervativni,114,3,-688.16
konzervativni,114,4,-672.7
konzervativni,114,5,-423.6
konzervativni,114,6,-678.9
konzervativni,114,7,-655.41
konzervativni,114,8,-710.95
konzervativni,114,9,-414.33
konzervativni,114,10,-354.37
konzervativni,114,11,-720.94
konzervativni,114,12,-430.76
konzervativni,115,1,-800.0
konzervativni,115,2,-800.0
konzervativni,115,3,-758.71
konzervativni,115,4,-239.86
konzervativni,115,5,-677.48
konzervativni,115,6,-395.1
konzervativni,115,7,-622.23
konzervativni,115,8,-585.56
konzervativni,115,9,-777.57
konzervativni,115,10,-516.34
konzervativni,115,11,-760.55
konzervativni,115,12,-546.4
konzervativni,116,1,-794.19
konzervativni,116,2,-803.37
konzervativni,116,3,-332.14
konzervativni,116,4,-800.0
konzervativni,116,5,-641.5
konzervativni,116,6,-580.59
konzervativni,116,7,-530.9
konzervativni,116,8,-837.75
konzervativni,116,9,-712.07
konzervativni,116,10,-340.67
konzervativni,116,11,-588.87
konzervativni,116,12,-611.59
konzervativni,117,1,-694.88
konzervativni,117,2,-674.83
konzervativni,117,3,-604.41
konzervativni,117,4,-719.61
konzervativni,117,5,-693.27
konzervativni,117,6,-324.68
konzervativni,117,7,-219.72
konzervativni,117,8,-639.19
konzervativni,117,9,-532.24
konzervativni,117,10,-291.67
konzervativni,117,11,-552.42
konzervativni,117,12,-711.89
konzervativni,118,1,-798.61
konzervativni,118,2,-436.69
konzervativni,118,3,-590.12
konzervativni,118,4,-514.59
konzervativni,118,5,-476.02
konzervativni,118,6,-673.56
konzervativni,118,7,-807.07
konzervativni,118,8,-376.48
konzervativni,118,9,-800.0
konzervativni,118,10,-642.63
konzervativni,118,11,-519.4
konzervativni,118,12,-517.0
konzervativni,119,1,-767.2
konzervativni,119,2,-681.23
konzervativni,119,3,-694.82
konzervativni,119,4,-536.06
konzervativni,119,5,-459.45
konzervativni,119,6,-317.39
konzervativni,119,7,-347.84
konzervativni,119,8,-553.29
konzervativni,119,9,-554.99
konzervativni,119,10,-518.45
konzervativni,119,11,-631.23
konzervativni,119,12,-474.87
konzervativni,120,1,-800.0
konzervativni,120,2,-611.28
konzervativni,120,3,-778.61
konzervativni,120,4,-680.59
konzervativni,120,5,-878.08
konzervativni,120,6,-595.2
konzervativni,120,7,-800.0
konzervativni,120,8,-515.89
konzervativni,120,9,7.32
konzervativni,120,10,-191.86
konzervativni,120,11,-464.03
konzervativni,120,12,-334.04
konzervativni,121,1,-800.0
konzervativni,121,2,-750.5
konzervativni,121,3,-652.83
konzervativni,121,4,-495.66
konzervativni,121,5,-637.96
konzervativni,121,6,-751.52
konzervativni,121,7,-634.51
konzervativni,121,8,-536.71
konzervativni,121,9,-616.12
konzervativni,121,10,-703.98
konzervativni,121,11,-382.45
konzervativni,121,12,-789.14
konzervativni,122,1,-726.71
konzervativni,122,2,-800.0
konzervativni,122,3,-649.99
konzervativni,122,4,-704.58
konzervativni,122,5,-610.67
konzervativni,122,6,-460.24
konzervativni,122,7,-525.32
konzervativni,122,8,-602.95
konzervativni,122,9,-352.92
konzervativni,122,10,-550.44
konzervativni,122,11,-761.63
konzervativni,122,12,-75.61
konzervativni,123,1,-583.33
konzervativni,123,2,-758.93
konzervativni,123,3,-710.51
konzervativni,123,4,-525.84
konzervativni,123,5,-738.37
konzervativni,123,6,-542.26
konzervativni,123,7,-539.93
konzervativni,123,8,-459.1
konzervativni,123,9,-422.32
konzervativni,123,10,-542.18
konzervativni,123,11,-367.64
konzervativni,123,12,-325.11
konzervativni,124,1,-612.89
konzervativni,124,2,-726.4
konzervativni,124,3,-689.99
konzervativni,124,4,-712.1
konzervativni,124,5,-515.56
konzervativni,124,6,-458.52
konzervativni,124,7,-509.72
konzervativni,124,8,-251.47
konzervativni,124,9,-603.5
konzervativni,124,10,-480.38
konzervativni,124,11,-341.73
konzervativni,124,12,-357.38
konzervativni,125,1,-800.0
konzervativni,125,2,-559.36
konzervativni,125,3,-515.3
konzervativni,125,4,-666.53
konzervativni,125,5,-709.68
konzervativni,125,6,-451.03
konzervativni,125,7,-627.13
konzervativni,125,8,-507.87
konzervativni,125,9,-400.0
konzervativni,125,10,-440.97
konzervativni,125,11,-520.92
konzervativni,125,12,-695.64
konzervativni,126,1,-691.76
konzervativni,126,2,-605.17
konzervativni,126,3,-418.42
konzervativni,126,4,-528.25
konzervativni,126,5,-485.68
konzervativni,126,6,-239.56
konzervativni,126,7,-500.05
konzervativni,126,8,-543.86
konzervativni,126,9,-687.46
konzervativni,126,10,-715.14
konzervativni,126,11,-258.49
konzervativni,126,12,-329.4
konzervativni,127,1,-765.61
konzervativni,127,2,-659.29
konzervativni,127,3,-639.12
konzervativni,127,4,-383.39
konzervativni,127,5,-643.46
konzervativni,127,6,-292.19
konzervativni,127,7,-659.04
konzervativni,127,8,-520.87
konzervativni,127,9,-758.85
konzervativni,127,10,-431.08
konzervativni,127,11,-555.36
konzervativni,127,12,-755.14
konzervativni,128,1,-646.52
konzervativni,128,2,-540.8
konzervativni,128,3,-426.84
konzervativni,128,4,-645.59
konzervativni,128,5,-805.49
konzervativni,128,6,-448.02
konzervativni,128,7,-576.94
konzervativni,128,8,-535.99
konzervativni,128,9,-661.09
konzervativni,128,10,-456.16
konzervativni,128,11,-480.74
konzervativni,128,12,-391.9
konzervativni,129,1,-800.0
konzervativni,129,2,-652.9
konzervativni,129,3,-600.33
konzervativni,129,4,-636.29
konzervativni,129,5,-242.7
konzervativni,129,6,-472.69
konzervativni,129,7,-513.0
konzervativni,129,8,-535.16
konzervativni,129,9,-710.35
konzervativni,129,10,-819.38
konzervativni,129,11,-705.19
konzervativni,129,12,-552.67
konzervativni,130,1,-796.1
konzervativni,130,2,-645.36
konzervativni,130,3,-378.89
konzervativni,130,4,-619.49
konzervativni,130,5,-448.78
konzervativni,130,6,-477.89
konzervativni,130,7,-409.15
konzervativni,130,8,-498.75
konzervativni,130,9,-593.29
konzervativni,130,10,-525.58
konzervativni,130,11,-469.85
konzervativni,130,12,-530.26
konzervativni,131,1,-705.04
konzervativni,131,2,-648.88
konzervativni,131,3,-726.44
konzervativni,131,4,-656.64
konzervativni,131,5,-481.8
konzervativni,131,6,-800.0
konzervativni,131,7,-594.85
konzervativni,131,8,-499.84
konzervativni,131,9,-573.49
konzervativni,131,10,-489.74
konzervativni,131,11,-409.99
konzervativni,131,12,-533.8
konzervativni,132,1,-800.0
konzervativni,132,2,-774.95
konzervativni,132,3,-444.35
konzervativni,132,4,-688.21
konzervativni,132,5,-652.49
konzervativni,132,6,-658.31
konzervativni,132,7,-477.6
konzervativni,132,8,-277.34
konzervativni,132,9,-257.59
konzervativni,132,10,-718.33
konzervativni,132,11,-193.3
konzervativni,132,12,-433.07
konzervativni,133,1,-800.0
konzervativni,133,2,-728.98
konzervativni,133,3,-633.36
konzervativni,133,4,-340.69
konzervativni,133,5,-664.88
konzervativni,133,6,-703.93
konzervativni,133,7,-713.01
konzervativni,133,8,-800.0
konzervativni,133,9,-314.31
konzervativni,133,10,-501.7
konzervativni,133,11,-485.89
konzervativni,133,12,-595.12
konzervativni,134,1,-823.66
konzervativni,134,2,-759.32
konzervativni,134,3,-754.91
konzervativni,134,4,-622.35
konzervativni,134,5,-677.9
konzervativni,134,6,-243.63
konzervativni,134,7,-448.67
konzervativni,134,8,-153.9
konzervativni,134,9,-590.82
konzervativni,134,10,-800.0
konzervativni,134,11,-719.66
konzervativni,134,12,-370.97
konzervativni,135,1,-800.0
konzervativni,135,2,-657.57
konzervativni,135,3,-655.89
konzervativni,135,4,-684.39
konzervativni,135,5,-468.4
konzervativni,135,6,-439.52
konzervativni,135,7,-631.94
konzervativni,135,8,-239.8
konzervativni,135,9,-413.8
konzervativni,135,10,-485.21
konzervativni,135,11,-701.59
konzervativni,135,12,-569.62
konzervativni,136,1,-688.91
konzervativni,136,2,-773.9
konzervativni,136,3,-552.23
konzervativni,136,4,-800.0
konzervativni,136,5,-339.38
konzervativni,136,6,-341.17
konzervativni,136,7,-331.84
konzervativni,136,8,-624.4
konzervativni,136,9,-371.67
konzervativni,136,10,-615.38
konzervativni,136,11,-526.38
konzervativni,136,12,-640.47
konzervativni,137,1,-744.86
konzervativni,137,2,-648.35
konzervativni,137,3,-502.46
konzervativni,137,4,-718.45
konzervativni,137,5,-440.37
konzervativni,137,6,-353.99
konzervativni,137,7,-406.32
